Vertex Num,Start Time,End Time,Total Intensity Received [J/m2],Diffuse Intensity Received [J/m2],Direct Intensity Received [J/m2],Reflected Intensity Received [J/m2],Total Intensity Received [%ambiant],Diffuse Intensity Received [%ambiant],Direct Intensity Received [%ambiant],Reflected Intensity Received [%ambiant]
757,07/05/17 08:00:00,07/05/17 12:00:00,3.657910E+001,3.302959E+001,0.000000E+000,3.549515E+000,1.127193E+000,1.645063E+000,0.000000E+000,9.659211E+001
758,07/05/17 08:00:00,07/05/17 12:00:00,1.705022E+002,1.672178E+002,0.000000E+000,3.284392E+000,5.254065E+000,8.328410E+000,0.000000E+000,8.937736E+001
759,07/05/17 08:00:00,07/05/17 12:00:00,2.658559E+003,1.817811E+003,8.405176E+002,2.302140E-001,8.192408E+001,9.053744E+001,6.813124E+001,6.264759E+000
760,07/05/17 08:00:00,07/05/17 12:00:00,2.610934E+003,1.752470E+003,8.580726E+002,3.907414E-001,8.045650E+001,8.728310E+001,6.955423E+001,1.063315E+001
761,07/05/17 08:00:00,07/05/17 12:00:00,2.830127E+003,1.659989E+003,1.169607E+003,5.317956E-001,8.721100E+001,8.267697E+001,9.480677E+001,1.447162E+001
762,07/05/17 08:00:00,07/05/17 12:00:00,3.508662E+001,3.148058E+001,0.000000E+000,3.606045E+000,1.081202E+000,1.567914E+000,0.000000E+000,9.813042E+001
763,07/05/17 08:00:00,07/05/17 12:00:00,2.345708E+001,1.983653E+001,0.000000E+000,3.620553E+000,7.228352E-001,9.879731E-001,0.000000E+000,9.852525E+001
764,07/05/17 08:00:00,07/05/17 12:00:00,3.018941E+003,1.753209E+003,1.265568E+003,1.646699E-001,9.302935E+001,8.731988E+001,1.025852E+002,4.481122E+000
765,07/05/17 08:00:00,07/05/17 12:00:00,2.515533E+003,1.589474E+003,9.255306E+002,5.280592E-001,7.751671E+001,7.916496E+001,7.502229E+001,1.436995E+001
766,07/05/17 08:00:00,07/05/17 12:00:00,2.385384E+003,1.286706E+003,1.097947E+003,7.318146E-001,7.350615E+001,6.408535E+001,8.899810E+001,1.991469E+001
767,07/05/17 08:00:00,07/05/17 12:00:00,1.245865E+003,1.174990E+003,6.941231E+001,1.463302E+000,3.839162E+001,5.852125E+001,5.626470E+000,3.982047E+001
768,07/05/17 08:00:00,07/05/17 12:00:00,2.328330E+003,1.386737E+003,9.408958E+002,6.971707E-001,7.174802E+001,6.906750E+001,7.626777E+001,1.897194E+001
769,07/05/17 08:00:00,07/05/17 12:00:00,2.163981E+003,1.142430E+003,1.020600E+003,9.513311E-001,6.668356E+001,5.689958E+001,8.272846E+001,2.588835E+001
770,07/05/17 08:00:00,07/05/17 12:00:00,1.066984E+003,1.063976E+003,1.309668E+000,1.698468E+000,3.287937E+001,5.299214E+001,1.061600E-001,4.621999E+001
771,07/05/17 08:00:00,07/05/17 12:00:00,2.068443E+003,1.268146E+003,7.993748E+002,9.218215E-001,6.373952E+001,6.316096E+001,6.479626E+001,2.508531E+001
772,07/05/17 08:00:00,07/05/17 12:00:00,2.235348E+003,1.163137E+003,1.071453E+003,7.571494E-001,6.888274E+001,5.793092E+001,8.685060E+001,2.060412E+001
773,07/05/17 08:00:00,07/05/17 12:00:00,1.389193E+003,1.109196E+003,2.786046E+002,1.392646E+000,4.280829E+001,5.524432E+001,2.258332E+001,3.789774E+001
774,07/05/17 08:00:00,07/05/17 12:00:00,2.325723E+003,1.412510E+003,9.125498E+002,6.627597E-001,7.166767E+001,7.035112E+001,7.397008E+001,1.803552E+001
775,07/05/17 08:00:00,07/05/17 12:00:00,2.565805E+003,1.342815E+003,1.222405E+003,5.853148E-001,7.906586E+001,6.687989E+001,9.908656E+001,1.592803E+001
776,07/05/17 08:00:00,07/05/17 12:00:00,2.022363E+003,1.411085E+003,6.103980E+002,8.797572E-001,6.231957E+001,7.028016E+001,4.947806E+001,2.394062E+001
777,07/05/17 08:00:00,07/05/17 12:00:00,6.740818E+002,6.716441E+002,0.000000E+000,2.437670E+000,2.077198E+001,3.345174E+001,0.000000E+000,6.633573E+001
778,07/05/17 08:00:00,07/05/17 12:00:00,2.748781E+002,2.457160E+002,2.621847E+001,2.943676E+000,8.470432E+000,1.223807E+001,2.125235E+000,8.010553E+001
779,07/05/17 08:00:00,07/05/17 12:00:00,2.223403E+002,2.190765E+002,0.000000E+000,3.263822E+000,6.851466E+000,1.091127E+001,0.000000E+000,8.881761E+001
780,07/05/17 08:00:00,07/05/17 12:00:00,1.541768E+003,9.306141E+002,6.096240E+002,1.529623E+000,4.750992E+001,4.634993E+001,4.941532E+001,4.162526E+001
781,07/05/17 08:00:00,07/05/17 12:00:00,6.452039E+002,6.427087E+002,0.000000E+000,2.495162E+000,1.988210E+001,3.201059E+001,0.000000E+000,6.790023E+001
782,07/05/17 08:00:00,07/05/17 12:00:00,3.653495E+002,3.511748E+002,1.132544E+001,2.849226E+000,1.125833E+001,1.749052E+001,9.180255E-001,7.753529E+001
783,07/05/17 08:00:00,07/05/17 12:00:00,1.288478E+002,1.254037E+002,0.000000E+000,3.444046E+000,3.970474E+000,6.245828E+000,0.000000E+000,9.372200E+001
784,07/05/17 08:00:00,07/05/17 12:00:00,1.372297E+003,8.856355E+002,4.849783E+002,1.683357E+000,4.228764E+001,4.410974E+001,3.931170E+001,4.580878E+001
785,07/05/17 08:00:00,07/05/17 12:00:00,8.299550E+002,8.278610E+002,0.000000E+000,2.094074E+000,2.557525E+001,4.123224E+001,0.000000E+000,5.698555E+001
786,07/05/17 08:00:00,07/05/17 12:00:00,8.699218E+002,8.678423E+002,0.000000E+000,2.079485E+000,2.680684E+001,4.322354E+001,0.000000E+000,5.658852E+001
787,07/05/17 08:00:00,07/05/17 12:00:00,7.311507E+002,7.288126E+002,0.000000E+000,2.338115E+000,2.253057E+001,3.629906E+001,0.000000E+000,6.362655E+001
788,07/05/17 08:00:00,07/05/17 12:00:00,9.376620E+002,9.357236E+002,0.000000E+000,1.938504E+000,2.889427E+001,4.660441E+001,0.000000E+000,5.275205E+001
789,07/05/17 08:00:00,07/05/17 12:00:00,1.184375E+003,1.182869E+003,0.000000E+000,1.506299E+000,3.649679E+001,5.891367E+001,0.000000E+000,4.099055E+001
790,07/05/17 08:00:00,07/05/17 12:00:00,1.700729E+003,1.406385E+003,2.932462E+002,1.097513E+000,5.240834E+001,7.004606E+001,2.377015E+001,2.986635E+001
791,07/05/17 08:00:00,07/05/17 12:00:00,8.120151E+002,8.098390E+002,0.000000E+000,2.176117E+000,2.502243E+001,4.033464E+001,0.000000E+000,5.921814E+001
792,07/05/17 08:00:00,07/05/17 12:00:00,8.020299E+002,7.998246E+002,0.000000E+000,2.205333E+000,2.471473E+001,3.983586E+001,0.000000E+000,6.001318E+001
793,07/05/17 08:00:00,07/05/17 12:00:00,6.402503E+002,6.377958E+002,0.000000E+000,2.454559E+000,1.972946E+001,3.176590E+001,0.000000E+000,6.679533E+001
794,07/05/17 08:00:00,07/05/17 12:00:00,6.527444E+002,6.502626E+002,0.000000E+000,2.481799E+000,2.011447E+001,3.238682E+001,0.000000E+000,6.753660E+001
795,07/05/17 08:00:00,07/05/17 12:00:00,1.056463E+003,1.054725E+003,0.000000E+000,1.738064E+000,3.255513E+001,5.253135E+001,0.000000E+000,4.729751E+001
796,07/05/17 08:00:00,07/05/17 12:00:00,5.486995E+002,4.960848E+002,5.025285E+001,2.361857E+000,1.690830E+001,2.470787E+001,4.073430E+000,6.427266E+001
797,07/05/17 08:00:00,07/05/17 12:00:00,2.177858E+002,2.147656E+002,0.000000E+000,3.020113E+000,6.711117E+000,1.069656E+001,0.000000E+000,8.218560E+001
798,07/05/17 08:00:00,07/05/17 12:00:00,4.554913E+002,4.426732E+002,1.024429E+001,2.573758E+000,1.403607E+001,2.204767E+001,8.303888E-001,7.003907E+001
799,07/05/17 08:00:00,07/05/17 12:00:00,4.911941E+002,4.218657E+002,6.692665E+001,2.401696E+000,1.513626E+001,2.101134E+001,5.424986E+000,6.535678E+001
800,07/05/17 08:00:00,07/05/17 12:00:00,5.457835E+002,4.700513E+002,7.332381E+001,2.408381E+000,1.681844E+001,2.341126E+001,5.943532E+000,6.553869E+001
801,07/05/17 08:00:00,07/05/17 12:00:00,1.142722E+003,8.186533E+002,3.222031E+002,1.865865E+000,3.521324E+001,4.077364E+001,2.611736E+001,5.077534E+001
802,07/05/17 08:00:00,07/05/17 12:00:00,1.036297E+003,6.580494E+002,3.762323E+002,2.014993E+000,3.193371E+001,3.277464E+001,3.049689E+001,5.483351E+001
803,07/05/17 08:00:00,07/05/17 12:00:00,1.062743E+003,7.965132E+002,2.642749E+002,1.954761E+000,3.274866E+001,3.967094E+001,2.142177E+001,5.319445E+001
804,07/05/17 08:00:00,07/05/17 12:00:00,1.020963E+003,1.019162E+003,0.000000E+000,1.800719E+000,3.146121E+001,5.076015E+001,0.000000E+000,4.900254E+001
805,07/05/17 08:00:00,07/05/17 12:00:00,2.787993E+002,2.766306E+002,0.000000E+000,2.168712E+000,8.591264E+000,1.377780E+001,0.000000E+000,5.901663E+001
806,07/05/17 08:00:00,07/05/17 12:00:00,1.905029E+003,1.631675E+003,2.726667E+002,6.869999E-001,5.870390E+001,8.126681E+001,2.210200E+001,1.869516E+001
807,07/05/17 08:00:00,07/05/17 12:00:00,2.756473E+003,1.926529E+003,8.297966E+002,1.478677E-001,8.494134E+001,9.595220E+001,6.726222E+001,4.023888E+000
808,07/05/17 08:00:00,07/05/17 12:00:00,3.257170E+003,1.961107E+003,1.295979E+003,8.455387E-002,1.003704E+002,9.767442E+001,1.050503E+002,2.300944E+000
809,07/05/17 08:00:00,07/05/17 12:00:00,4.271939E+002,4.250366E+002,0.000000E+000,2.157318E+000,1.316408E+001,2.116927E+001,0.000000E+000,5.870657E+001
810,07/05/17 08:00:00,07/05/17 12:00:00,3.732922E+002,3.711198E+002,0.000000E+000,2.172495E+000,1.150308E+001,1.848390E+001,0.000000E+000,5.911959E+001
811,07/05/17 08:00:00,07/05/17 12:00:00,3.309729E+002,3.287903E+002,0.000000E+000,2.182640E+000,1.019901E+001,1.637565E+001,0.000000E+000,5.939565E+001
812,07/05/17 08:00:00,07/05/17 12:00:00,1.113530E+002,1.092358E+002,0.000000E+000,2.117244E+000,3.431369E+000,5.440571E+000,0.000000E+000,5.761606E+001
813,07/05/17 08:00:00,07/05/17 12:00:00,3.238485E+003,1.808692E+003,1.429431E+003,3.630647E-001,9.979465E+001,9.008324E+001,1.158678E+002,9.879992E+000
814,07/05/17 08:00:00,07/05/17 12:00:00,3.211986E+003,1.769918E+003,1.441635E+003,4.326301E-001,9.897808E+001,8.815211E+001,1.168571E+002,1.177306E+001
815,07/05/17 08:00:00,07/05/17 12:00:00,2.374428E+002,2.353765E+002,0.000000E+000,2.066372E+000,7.316854E+000,1.172310E+001,0.000000E+000,5.623168E+001
816,07/05/17 08:00:00,07/05/17 12:00:00,1.565870E+001,1.355936E+001,0.000000E+000,2.099342E+000,4.825263E-001,6.753339E-001,0.000000E+000,5.712888E+001
817,07/05/17 08:00:00,07/05/17 12:00:00,3.201384E+001,2.990372E+001,0.000000E+000,2.110118E+000,9.865138E-001,1.489377E+000,0.000000E+000,5.742214E+001
818,07/05/17 08:00:00,07/05/17 12:00:00,1.051229E+001,8.119743E+000,0.000000E+000,2.392543E+000,3.239385E-001,4.044099E-001,0.000000E+000,6.510769E+001
819,07/05/17 08:00:00,07/05/17 12:00:00,4.658214E+001,4.427736E+001,0.000000E+000,2.304778E+000,1.435439E+000,2.205267E+000,0.000000E+000,6.271936E+001
820,07/05/17 08:00:00,07/05/17 12:00:00,3.058007E+003,1.774727E+003,1.282854E+003,4.253728E-001,9.423316E+001,8.839160E+001,1.039865E+002,1.157557E+001
821,07/05/17 08:00:00,07/05/17 12:00:00,3.368947E+003,1.938064E+003,1.430756E+003,1.269737E-001,1.038149E+002,9.652674E+001,1.159752E+002,3.455304E+000
822,07/05/17 08:00:00,07/05/17 12:00:00,3.203563E+003,1.928234E+003,1.275184E+003,1.447603E-001,9.871852E+001,9.603716E+001,1.033647E+002,3.939326E+000
823,07/05/17 08:00:00,07/05/17 12:00:00,7.040436E+002,7.020486E+002,0.000000E+000,1.995011E+000,2.169526E+001,3.496606E+001,0.000000E+000,5.428976E+001
824,07/05/17 08:00:00,07/05/17 12:00:00,9.444106E+002,9.427357E+002,0.000000E+000,1.675011E+000,2.910223E+001,4.695366E+001,0.000000E+000,4.558168E+001
825,07/05/17 08:00:00,07/05/17 12:00:00,4.941467E+002,4.915532E+002,0.000000E+000,2.593439E+000,1.522724E+001,2.448218E+001,0.000000E+000,7.057462E+001
826,07/05/17 08:00:00,07/05/17 12:00:00,1.495412E+003,1.495094E+003,0.000000E+000,3.179966E-001,4.608145E+001,7.446427E+001,0.000000E+000,8.653564E+000
827,07/05/17 08:00:00,07/05/17 12:00:00,4.354111E+002,4.038197E+002,2.921787E+001,2.373487E+000,1.341729E+001,2.011254E+001,2.368362E+000,6.458912E+001
828,07/05/17 08:00:00,07/05/17 12:00:00,1.553096E+003,1.531941E+003,2.064551E+001,5.096409E-001,4.785899E+001,7.629945E+001,1.673497E+000,1.386873E+001
829,07/05/17 08:00:00,07/05/17 12:00:00,3.944572E+001,3.587320E+001,0.000000E+000,3.572516E+000,1.215529E+000,1.786692E+000,0.000000E+000,9.721803E+001
830,07/05/17 08:00:00,07/05/17 12:00:00,1.493155E+003,1.493135E+003,0.000000E+000,1.960396E-002,4.601190E+001,7.436672E+001,0.000000E+000,5.334778E-001
831,07/05/17 08:00:00,07/05/17 12:00:00,1.491510E+003,1.490960E+003,0.000000E+000,5.504152E-001,4.596122E+001,7.425837E+001,0.000000E+000,1.497832E+001
832,07/05/17 08:00:00,07/05/17 12:00:00,6.175891E+002,6.154068E+002,0.000000E+000,2.182273E+000,1.903115E+001,3.065080E+001,0.000000E+000,5.938567E+001
833,07/05/17 08:00:00,07/05/17 12:00:00,2.676937E+002,2.650436E+002,0.000000E+000,2.650122E+000,8.249042E+000,1.320070E+001,0.000000E+000,7.211713E+001
834,07/05/17 08:00:00,07/05/17 12:00:00,3.406932E+002,3.379706E+002,1.785120E-001,2.544102E+000,1.049854E+001,1.683288E+001,1.446995E-002,6.923203E+001
835,07/05/17 08:00:00,07/05/17 12:00:00,8.010614E+002,7.992025E+002,0.000000E+000,1.858952E+000,2.468489E+001,3.980488E+001,0.000000E+000,5.058722E+001
836,07/05/17 08:00:00,07/05/17 12:00:00,5.714271E+002,5.691318E+002,0.000000E+000,2.295360E+000,1.760866E+001,2.834604E+001,0.000000E+000,6.246308E+001
